Log file open, 12/11/22 18:47:48
[2022.12.11-17.51.13:565][778]LogSlate: Took 0.000717 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.12.11-17.52.44:796][620]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2022.12.11-17.52.48:081][934]LogSlate: Took 0.000115 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.12.11-17.52.50:771][222]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/Main.Main:PersistentLevel.Main
[2022.12.11-17.52.50:772][222]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-17.52.51:916][222]LogSlate: Took 0.000182 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2022.12.11-17.52.55:283][468]LogSlate: Window 'Main' being destroyed
[2022.12.11-17.53.05:373][499]LogViewport: Scene viewport resized to 1016x625, mode Windowed.
[2022.12.11-17.53.05:461][499]LogViewport: Scene viewport resized to 1016x625, mode Windowed.
[2022.12.11-17.53.05:490][499]LogViewport: Scene viewport resized to 1016x625, mode Windowed.
[2022.12.11-17.53.05:522][499]LogViewport: Scene viewport resized to 1867x1149, mode Windowed.
[2022.12.11-17.53.05:547][500]LogViewport: Scene viewport resized to 1017x625, mode Windowed.
[2022.12.11-17.53.05:614][501]LogViewport: Scene viewport resized to 1016x625, mode Windowed.
[2022.12.11-17.53.06:365][545]LogShaderCompilers: Display: ================================================
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Total job queries 1335, among them cache hits 22 (1.65%)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Tracking 1309 distinct input hashes that result in 815 distinct outputs (62.26%)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: RAM used: 7.06 MB (0.01 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.86%
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Shaders Compiled: 1309
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Jobs assigned 1313, completed 1309 (99.70%)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Average time worker was idle: 4.88 s
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Time job spent in pending queue: average 54.81 s, longest 109.88 s
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Job execution time: average 6.94 s, max 26.05 s
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Job life time (pending + execution): average 61.92 s, max 110.39
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 136.87 s
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Jobs were issued in 229 batches (only local compilation was used), average 5.73 jobs/batch
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Average processing rate: 9.56 jobs/sec
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Total thread time: 885.38 s
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Total thread preprocess time: 41.45 s
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Percentage time preprocessing: 4.68%
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Effective parallelization: 6.47 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.15 sec, max 2.15 sec, min 2.15 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.14 sec, max 2.14 sec, min 2.14 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.77 sec, max 1.77 sec, min 1.77 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.74 sec, max 2.61 sec, min 0.96 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 1.73 sec, max 1.73 sec, min 1.73 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 9.45% of total time (compiled  120 times, average 0.70 sec, max 1.10 sec, min 0.47 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 5.88% of total time (compiled   56 times, average 0.93 sec, max 1.51 sec, min 0.45 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                               FHWRasterizePS - 5.21% of total time (compiled   56 times, average 0.82 sec, max 2.85 sec, min 0.27 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 4.87% of total time (compiled   44 times, average 0.98 sec, max 3.31 sec, min 0.49 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 4.34% of total time (compiled   43 times, average 0.89 sec, max 3.11 sec, min 0.36 sec)
[2022.12.11-17.53.06:366][545]LogShaderCompilers: Display: ================================================
[2022.12.11-17.53.07:116][602]LogViewport: Scene viewport resized to 1339x824, mode Windowed.
[2022.12.11-17.53.07:140][603]LogViewport: Scene viewport resized to 1636x1007, mode Windowed.
[2022.12.11-17.53.07:166][604]LogViewport: Scene viewport resized to 1864x1147, mode Windowed.
[2022.12.11-17.53.07:193][605]LogViewport: Scene viewport resized to 1986x1222, mode Windowed.
[2022.12.11-17.53.07:220][606]LogViewport: Scene viewport resized to 2031x1250, mode Windowed.
[2022.12.11-17.53.07:250][607]LogViewport: Scene viewport resized to 2038x1254, mode Windowed.
[2022.12.11-17.53.07:888][678]LogViewport: Scene viewport resized to 1588x977, mode Windowed.
[2022.12.11-17.53.07:911][679]LogViewport: Scene viewport resized to 1382x850, mode Windowed.
[2022.12.11-17.53.07:932][680]LogViewport: Scene viewport resized to 1241x763, mode Windowed.
[2022.12.11-17.53.07:953][681]LogViewport: Scene viewport resized to 1144x703, mode Windowed.
[2022.12.11-17.53.07:973][682]LogViewport: Scene viewport resized to 1081x665, mode Windowed.
[2022.12.11-17.53.07:994][683]LogViewport: Scene viewport resized to 1043x641, mode Windowed.
[2022.12.11-17.53.08:014][684]LogViewport: Scene viewport resized to 1024x629, mode Windowed.
[2022.12.11-17.53.08:035][685]LogViewport: Scene viewport resized to 1017x625, mode Windowed.
[2022.12.11-17.53.08:054][686]LogViewport: Scene viewport resized to 1016x625, mode Windowed.
[2022.12.11-17.53.10:384][921]LogViewport: Scene viewport resized to 1240x763, mode Windowed.
[2022.12.11-17.53.10:449][922]LogViewport: Scene viewport resized to 1922x1183, mode Windowed.
[2022.12.11-17.53.10:559][923]LogViewport: Scene viewport resized to 2038x1254, mode Windowed.
[2022.12.11-17.53.17:238][544]Launching UnrealBuildTool... [D:/Unreal Engine/UE_5.1/Engine/Build/BatchFiles/Build.bat -Mode=QueryTargets -Output="D:/Unreal Engine/UE_5.1/Engine/Intermediate/TargetInfo.json"]
[2022.12.11-17.53.17:348][544]Launching UnrealBuildTool... [D:/Unreal Engine/UE_5.1/Engine/Build/BatchFiles/Build.bat -Mode=QueryTargets -Output="D:/Unreal Engine/UE_5.1/Engine/Intermediate/TargetInfo.json"]
[2022.12.11-17.53.17:455][544]LogDesktopPlatform: Warning: Unable to read target info for engine
[2022.12.11-17.55.12:801][795]LogStaticMesh: Display: Building static mesh SM_Rack02...
[2022.12.11-17.55.12:829][795]LogStaticMesh: Built static mesh [0.03s] /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.55.12:831][795]LogStaticMesh: Display: Building static mesh SM_Rack02...
[2022.12.11-17.55.12:858][795]LogStaticMesh: Built static mesh [0.03s] /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.55.13:287][826]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.55.13:287][826]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.55.13:288][826]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_0
[2022.12.11-17.55.21:117][583]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.55.21:117][583]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.55.21:119][583]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_2
[2022.12.11-17.56.02:611][629]Cmd: DELETE
[2022.12.11-17.56.02:611][629]Cmd: ACTOR DELETE
[2022.12.11-17.56.02:617][629]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.12.11-17.56.02:660][629]LogUObjectHash: Compacting FUObjectHashTables data took   2.15ms
[2022.12.11-17.56.02:664][629]LogEditorActor: Deleted 1 Actors (0.051 secs)
[2022.12.11-17.56.13:399][523]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.56.13:399][523]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02
[2022.12.11-17.56.13:400][523]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Rack02.SM_Rack02 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_3
[2022.12.11-17.56.39:862][249]Cmd: EDIT COPY
[2022.12.11-17.56.40:502][313]Cmd: EDIT PASTE
[2022.12.11-17.57.35:539][601]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-17.57.35:546][601]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-17.57.35:546][601]PIE: New page: PIE session: Main (11 Dec 2022, 19:57:35)
[2022.12.11-17.57.35:551][601]LogOnline: OSS: Created online subsystem instance for: NULL
[2022.12.11-17.57.35:551][601]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2022.12.11-17.57.35:552][601]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-17.57.35:559][601]LogPlayLevel: PIE: StaticDuplicateObject took: (0.007378s)
[2022.12.11-17.57.35:559][601]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.007458s)
[2022.12.11-17.57.35:560][601]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-17.57.35:560][601]LogAIModule: Creating AISystem for world Main
[2022.12.11-17.57.35:561][601]LogPlayLevel: PIE: World Init took: (0.001205s)
[2022.12.11-17.57.35:587][601]LogUObjectHash: Compacting FUObjectHashTables data took   0.98ms
[2022.12.11-17.57.35:590][601]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-17.57.35:590][601]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-17.57.35:590][601]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-17.57.35:590][601]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-17.57.35:590][601]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-17.57.35:590][601]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-17.57.35:592][601]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-17.57.35:608][601]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-17.57.35:608][601]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-17.57.35:608][601]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-17.57.35:608][601]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-17.57.35:609][601]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2022.12.11-17.57.35:609][601]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2022.12.11-17.57.35:611][601]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2022.12.11-17.57.35:611][601]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2022.12.11-17.57.35:611][601]LogInit: FAudioDevice initialized.
[2022.12.11-17.57.35:611][601]LogAudio: Display: Audio Device (ID: 2) registered with world 'Main'.
[2022.12.11-17.57.35:619][601]LogLoad: Game class is 'GameModeBase'
[2022.12.11-17.57.35:619][601]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-18.57.35
[2022.12.11-17.57.35:621][601]LogWorld: Bringing up level for play took: 0.002008
[2022.12.11-17.57.35:624][601]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2022.12.11-17.57.35:646][601]LogBlueprintUserMessages: [Main_C_0] Welcome to Wreck
[2022.12.11-17.57.35:646][601]LogBlueprintUserMessages: [Main_C_0] Have Fun
[2022.12.11-17.57.35:647][601]PIE: Server logged in
[2022.12.11-17.57.35:648][601]PIE: Play in editor total start time 0,105 seconds.
[2022.12.11-17.57.40:650][105]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-17.57.40:650][105]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-17.57.40:651][105]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-17.57.40:651][105]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-17.57.40:654][105]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-17.57.40:660][105]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-17.57.40:693][105]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.11-17.57.40:694][105]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.12.11-17.57.40:695][105]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.12.11-17.57.40:701][105]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-17.57.40:726][105]LogUObjectHash: Compacting FUObjectHashTables data took   1.73ms
[2022.12.11-17.57.40:778][106]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2022.12.11-17.57.50:904][780]LogSlate: Window 'Editor Preferences' being destroyed
[2022.12.11-17.57.50:927][780]LogSlate: Window 'Editor Preferences' being destroyed
[2022.12.11-17.58.35:208][502]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-17.58.35:212][502]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-17.58.35:212][502]PIE: New page: PIE session: Main (11 Dec 2022, 19:58:35)
[2022.12.11-17.58.35:238][502]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-17.58.35:246][502]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008006s)
[2022.12.11-17.58.35:246][502]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008060s)
[2022.12.11-17.58.35:246][502]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-17.58.35:246][502]LogAIModule: Creating AISystem for world Main
[2022.12.11-17.58.35:247][502]LogPlayLevel: PIE: World Init took: (0.000794s)
[2022.12.11-17.58.35:288][502]LogUObjectHash: Compacting FUObjectHashTables data took   1.50ms
[2022.12.11-17.58.35:291][502]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-17.58.35:291][502]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-17.58.35:291][502]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-17.58.35:292][502]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-17.58.35:292][502]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-17.58.35:292][502]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-17.58.35:295][502]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
